shoeName, brand, styleID, retailPrice, lowestResellPrice_StockX, lowestResellPrice_Goat, lowestResellPrice_flightClub, id, silhoutte, Colorway, releaseDate, description
adidas Ultra Boost DNA Patrick Mahomes, adidas, H02868, 180, 155, 146, 146, 6374fd8803a96e36ed3d3e23, adidas Ultra Boost DNA, Black/Gold-White, 2021-01-22, Designed for the NFL and Super Bowl MVP the Pat Mahomes x UltraBoost DNA 'Black Gold' emerges with an elevated look. The shoe's upper is built with Primeknit sporting a patterned mix of black and white and highlighted by gold on the Three-Stripes lacing cage and external heel counter. Underfoot a full-length Boost midsole provides cushioning giving way to a Continental rubber outsole for traction.
adidas Ultra Boost 20 White Sharp Blue True Orange, adidas, EG0768, 180, 117, 79, 79, 6374fd8803a96e36ed3d3e25, adidas Ultra Boost 20, Footwear White/Sharp Blue/True Orange, 2020-05-14, The Primeblue UltraBoost 20 'Sharp Blue' emerges with a sustainable construction. The shoe's Primeknit upper is built in part with Parley Ocean Plastic finished in white and supported by a Three-Stripes lacing cage. A Fitcounter heel counter provides stability while accenting the look while underfoot a full-length Boost midsole provides cushioning. The Continental rubber outsole provides traction.
adidas Ultra Boost 19 Star Wars Millennium Falcon, adidas, FW0525, 180, 119, 104, 104, 6374fd8803a96e36ed3d3e26, adidas Ultra Boost 19, Grey Five/Grey Two/Bright Cyan, 2019-11-21, A portion of a capsule collection the Star Wars x adidas UltraBoost 19 'Millennium Falcon' pays respect to the franchise's signature weaponry. Tricolor Primeknit with a sculpted Three-Stripes cage and bright 3D heel frame inform the upper. 'Jump to Lightspeed' text appears down the pull tab and the tongue sports a unique graphic. The fictional starship's blueprint is depicted across the grey Boost midsole.
adidas Ultra Boost DNA CC1 Cloud White, adidas, FZ2545, 180, 58, 69, 69, 6374fd8803a96e36ed3d3e27, adidas Ultra Boost DNA CC1, Cloud White/Cloud White-Core Black, 2021-03-01, Drawing from early-2000s Climacool models the UltraBoost DNA CC_1 'Cloud White' dropped in March 2021. The shoe's upper is built with Primeknit constructed in part with Parley Ocean Plastic and finished in white. An RPU cage includes cooling aerodynamic channels for breathability while the leather tongue patch adds classic Climacool branding. Underfoot a full-length Boost midsole offers cushioning giving way to a Continental rubber outsole for traction.
adidas Ultra Boost Rlea Lab Core Black, adidas, FZ3985, 190, 84, 67, 67, 6374fd8803a96e36ed3d3e28, adidas Ultra Boost, Core Black/Core Black/Sonic Inc, 2022-03-03, The adidas UltraBoost rLEA Lab ‘Black Sonic Ink’ delivers a chukka-boot interpretation of the responsive running shoe. The black Primeknit upper features exaggerated cross-stitch detailing throughout the forefoot suede overlay. Affixed to the lateral ankle a woven Leatherknit tag nods to the collar material which is made with a blend of shredded leather waste and recycled polyester. Lightweight cushioning is provided by a full-length Boost midsole reinforced underfoot by a Stretchweb Continental Rubber outsole.
adidas Ultra Boost 2.0 Gold Medal (2016/2018), adidas, BB3929, 200, 116, 63, 63, 6374fd8803a96e36ed3d3e29, adidas Ultra Boost 2.0, Core Black/Metallic Gold, 2016-08-17, Part of a three-shoe Medal Pack the UltraBoost 2.0 Limited 'Gold Medal' features a metallic gold heel counter. The rest of the shoe emerges in a more traditional color scheme with a black Primeknit upper supported by a leather heel cage. A white Boost midsole provides cushioning underfoot.
adidas Ultra Boost 4.0 Miami Hurricanes, adidas, EE3702, 180, 94, 65, 65, 6374fd8803a96e36ed3d3e2a, adidas Ultra Boost 4.0, Dark Green/Cloud White/Collegiate Orange, 2018-12-02, adidas lists the Miami Hurricanes in their catalog of NCAA colorways putting the team’s colors on this UltraBoost 4.0. The Primeknit upper utilizes a mix of dark green and Collegiate Orange into its construction with the hues appearing individually on the branded lacing cage and heel counter. Under the foot a Boost unit provides stable comfort and contrast.
adidas Ultra Boost 1.0 Solar Orange (2019), adidas, FU6648, 180, 71, 65, 65, 6374fd8803a96e36ed3d3e2b, adidas Ultra Boost 1.0, Solar Orange/Solar Orange, 2019-10-10, The 2019 reissue of the UltraBoost 1.0 Retro 'Solar Red' brings back the two-tone colorway initially released in 2015. This pair features a design that’s faithful to the original featuring contrasting red and black hues on the sneaker’s breathable Primeknit upper and midfoot cage. Additional details include an external heel counter in black a white full-length Boost midsole and black Continental Rubber outsole.
adidas Ultra Boost DNA Prime 2020 Pack Black, adidas, FV6054, 200, 91, 76, 76, 6374fd8803a96e36ed3d3e2e, adidas Ultra Boost DNA Prime, Black/White/Black, 2020-08-16, The UltraBoost DNA Primeknit '2020 Pack - Core Black' released as part of the 2020 Pack. Inspired by adidas' first ever Primeknit shoe the upper is built with Parley Ocean Plastic in a stylized mix of black and white. The tongue sports '2020' while underfoot a full-length Boost midsole provides cushioning giving way to a Continental rubber outsole for traction.
adidas Ultra Boost DNA NASA Halo Silver, adidas, FX7972, 180, 82, 88, 88, 6374fd8803a96e36ed3d3e2f, adidas Ultra Boost DNA, Halo Silver/Halo Silver/Dash Grey, 2020-12-06, adidas teamed up with the US space agency to create the NASA x UltraBoost DNA 'Halo Silver.' The tongues include Artemis badges to callout the NASA program that aims to send astronauts back to the moon by 2024 while the upper itself is built with Primeknit constructed with Parley Ocean Plastic. A silver external heel counter provides stability and a white Boost midsole provides cushioning underfoot.
adidas Ultra Boost DNA atmos Black White, adidas, H05021, 190, 89, 79, 79, 6374fd8803a96e36ed3d3e32, adidas Ultra Boost DNA, Core Black/Cloud White/Cloud White, 2020-11-14, adidas teamed up with the Tokyo retailer to create the atmos x UltraBoost 1.0 Uncaged 'Core Black' in November 2020. The lifestyle runner emerges with a Primeknit construction on the upper finished in black and grey and sporting an overbranded quarter panel. A molded heel counter is included for stability while underfoot a white full-length Boost midsole provides cushioning and contrast giving way to a Continental rubber outsole for traction.
adidas Ultra Boost 20 NASA Dash Grey, adidas, FX7957, 220, 100, 101, 101, 6374fd8803a96e36ed3d3e36, adidas Ultra Boost 20, Dash Grey/Silver Metallic/Halo Silver, 2020-12-06, Part of a collaboration with NASA the NASA x UltraBoost 20 'Dash Grey' released as part of the Space Race pack. The shoe's upper is built with Primeblue which is constructed in part with Parely Ocean Plastic. Finished in silver a Three-Stripes lacing cage and Fitcounter heel counter support the fit. Underfoot the full-length Boost midsole provides cushioning highlighted by a streak of orange through the midfoot. The tongue tag includes an Artemis badge to callout the program designed to send astronauts back to the moon.
adidas EQT Support Ultra Pusha T Brown Paper Bag Bodega Babies, adidas, DB0181, 220, 45, 49, 49, 6374fd8803a96e36ed3d3e37, adidas EQT Support Ultra, Brown/Brown/White, 2017-11-03, The Pusha T x EQT Support Ultra Primeknit 'Bodega Babies' pays tribute to New York City’s iconic corner stores highlighted by a paper bag-inspired beige finish across the Primeknit upper. Details include webbing tape 3-stripes gold lace locks and fish-scale leather overlays at the toe and heel. Responsive cushioning comes courtesy of a full-length Boost midsole in white.
adidas Ultra Boost 1.0 Louisville, adidas, FY5801, 180, 109, 110, 110, 6374fd8803a96e36ed3d3e38, adidas Ultra Boost 1.0, Core Black/Scarlet/Grey Five, 2020-09-04, The UltraBoost 1.0 'NCAA Pack - Louisville' looks to the University of Louisville for this installment of the NCAA Pack. Built with Primeknit the upper appears in a mix of black and grey highlighted by scarlet on the Three-Stripes lacing cage. More scarlet marks the external heel counter while the tongue tags are interchangeable to sport either adidas or Louisville branding. 'L1C4'—'Louisville First Cards Forever'—marks the sockliner.
adidas Ultra Boost 4.0 White Multi-Color 2, adidas, DB3198, 180, 200, 224, 182, 6374fd8803a96e36ed3d3e39, adidas Ultra Boost 4.0, White/Multi/White, 2019-01-01, The UltraBoost 4.0 ‘White Multicolor’ features a lively colorway on adidas’ performance running shoe providing vibrancy to match the shoe's engineering. A Primeknit upper woven with multicolored yarns stand out as does a pristine Cloud White midfoot cage and a matching molded heel counter. A classic white Boost midsole delivers underfoot support and cushioning.
adidas Ultra Boost 21 Parley Non-Dyed, adidas, FZ1927, 180, 103, 84, 84, 6374fd8803a96e36ed3d3e3c, adidas Ultra Boost 21, Non-Dyed/Non-Dyed/Cloud White, 2021-04-02, Emerging with a sustainable build the Parley x UltraBoost 21 'Non Dyed' features a subdued colorway. The upper's Primeknit construction incorporates Parley Ocean Plastic and zero virgin polyester with a Three-Stripes lacing cage and tonal external heel counter supporting the fit. Underfoot full-length Boost offers cushioning working with an LEP Torsion system for energy return. A Continental rubber outsole is included for traction.
adidas Ultra Boost Nice Kicks Woodstock Black, adidas, FU9164, 200, 333, 240, 240, 6374fd8803a96e36ed3d3e3d, adidas Ultra Boost, Black/Tie-Dye, 2019-11-29, adidas Consortium commemorated Woodstock's 50th anniversary with an exclusive UltraBoost presented only at Nice Kicks in November 2019. Bring to mind '60s hippie fashion this iteration playfully exhibits a tie-dye knit upper with a semi-translucent Three-Stripes cage and rigid heel cup. Special logotypes emrage on the insole and tongue tag. The sneaker rides along a black Boost midsole and grippy gum rubber outsole.
adidas Ultra Boost Manchester United, adidas, EG8088, 250, 121, 105, 105, 6374fd8803a96e36ed3d3e3e, adidas Ultra Boost, Core Black/Core Black/Real Red, 2019-07-24, Released in July 2019 the UltraBoost 1.0 Clima 'Manchester Rose' gives the nod to Machester United's first FA Cup victory more than 100 years ago. As a result the shoe's tongue sports the Lancashire rose worn by the team but the rest of the Primeknit construction appears in black. A tonal leather midfoot cage sports subtle references to the 110th anniversary of the team while underfoot a black Boost midsole and Continental rubber outsole provide cushioning and traction.
adidas Ultra Boost DNA What The Cloud White, adidas, FW8710, 180, 98, 85, 85, 6374fd8803a96e36ed3d3e3f, adidas Ultra Boost DNA, Core Black/Solar Red/Cloud White, 2020-11-01, The UltraBoost 2.0 DNA 'What The - Cloud White' emerges with a vibrant look. The lifestlye runner is built with Primeknit on the upper featuring purple teal and green to highlight a black and white base. The Three-Stripes lacing cage adds further color in Solar Red matched by the collar lining while a black external heel counter provides stability. Underfoot full-length Boost provides cushioning.
adidas Ultra Boost 21 Arizona State, adidas, GX7968, 180, 94, 90, 90, 6374fd8803a96e36ed3d3e40, adidas Ultra Boost 21, Cloud White/Team Maroon-Team/College Gold, 2021-08-26, Sun Devil fans can show their pride with the adidas UltraBoost 21 'Arizona State.' From the NCAA pack this shoe has a white Primeknit upper made partially with recycled Parley Ocean Plastic. With 'Forks Up' printed on the right sockliner featured with a woven heel tab marked with an adidas logo and trident graphic. Chenille tongue tags show a standard adidas branding on the right shoe with Sparky's likeness on the left. This lightweight shoe is mounted on a full-length Boost midsole and Continental rubber outsole for better grip.
adidas Ultra Boost 1.0 Kansas, adidas, FY5808, 180, 145, 147, 147, 6374fd8803a96e36ed3d3e47, adidas Ultra Boost 1.0, Royal Blue/Cloud White/Blue, 2020-09-04, Paying tribute to the Kansas Jayhawks the UltraBoost 1.0 'NCAA Pack - Kansas' is one of eight shoes in the NCAA Pack. Built with Primeknit the upper appears in royal blue with white Three-Stripes on the lacing cage. Red on the external heel counter adds to the team look while underfoot 'Rock Chalk' marks the sockliner. Customizable tongue patches include adidas or Kansas branding.
adidas Ultra Boost 3.0 Core Black, adidas, BA8842, 180, 132, 120, 110, 6374fd8803a96e36ed3d3e48, adidas Ultra Boost 3.0, Core Black/White, 2016-12-06, The UltraBoost 3.0 'Core Black' features a Core Black Primeknit upper supported by a wraparound tongue and a sock-like collar. The black look continues onto the lacing cage and heel counter while the Boost midsole provides contrast in white. A black Continental rubber outsole provides traction underfoot.
adidas Ultra Boost Clima Solar Yellow, adidas, AQ0481, 200, 115, 100, 65, 6374fd8803a96e36ed3d3e49, adidas Ultra Boost Clima, Cloud White/Cloud White/Solar Yellow, 2018-06-14, A combination of adidas’ UltraBoost silhouette and its ClimaCool technology the UltraBoost Clima 'Solar Yellow' features a Primeknit mesh upper full-length Boost midsole laces and branded heel counter in Footwear White while pops of Solar Yellow are woven throughout and seen on the insole. The sneaker was released in June 2018.
